timestamp,x,y,ssid,bssid,avg_rssi,std_rssi,band
2026-05-25 17:35:26,0.75,0.75,cap4,02:44:42:B6:22:B5,-45.666666666666664,3.0912061651652345,5GHz
2026-05-25 17:35:26,0.75,0.75,cap5,0E:7A:15:8B:05:6A,-45.0,5.887840577551898,2.4GHz
2026-05-25 17:35:26,0.75,0.75,cap2,32:F6:EF:52:24:F7,-39.4,2.0591260281974,5GHz
2026-05-25 17:35:26,0.75,0.75,cap1,9E:70:FD:F8:8F:1A,-54.0,0.0,5GHz
2026-05-25 17:35:26,0.75,0.75,leesu,C6:75:AB:B1:C3:17,-39.75,6.299801584177076,2.4GHz
2026-05-25 17:59:21,0.75,2.25,cap4,02:44:42:B6:22:B5,-41.166666666666664,4.336537277085895,5GHz
2026-05-25 17:59:21,0.75,2.25,cap5,0E:7A:15:8B:05:6A,-43.0,8.850612031567836,2.4GHz
2026-05-25 17:59:21,0.75,2.25,cap2,32:F6:EF:52:24:F7,-39.4,2.2891046284519194,5GHz
2026-05-25 17:59:21,0.75,2.25,cap3,C2:CC:14:03:B1:BB,-49.0,0.0,2.4GHz
2026-05-25 17:59:21,0.75,2.25,leesu,C6:75:AB:B1:C3:17,-43.4,3.9293765408777004,2.4GHz
2026-05-25 17:59:57,0.75,3.75,cap4,02:44:42:B6:22:B5,-42.666666666666664,0.4714045207910317,5GHz
2026-05-25 17:59:57,0.75,3.75,cap5,0E:7A:15:8B:05:6A,-44.2,6.764613810115105,2.4GHz
2026-05-25 17:59:57,0.75,3.75,cap2,32:F6:EF:52:24:F7,-38.666666666666664,1.8856180831641267,5GHz
2026-05-25 17:59:57,0.75,3.75,leesu,C6:75:AB:B1:C3:17,-47.75,3.6314597615834874,2.4GHz
2026-05-25 18:00:29,0.75,5.25,cap4,02:44:42:B6:22:B5,-42.0,2.0,5GHz
2026-05-25 18:00:29,0.75,5.25,cap5,0E:7A:15:8B:05:6A,-39.333333333333336,2.6246692913372702,2.4GHz
